Location,LocationID,FilterCategory,DataGroup,TimeFrame,DataFormat,Data,Unit
Jackson,37099,Total,Investigated,2021,"Rate per 1,000",38.2,"per 1,000 children"
Jackson,37099,Total,Substantiated,2021,"Rate per 1,000",9.1,"per 1,000 children"
Jackson,37099,Total,Investigated,2022,"Rate per 1,000",48.2,"per 1,000 children"
Jackson,37099,Total,Substantiated,2022,"Rate per 1,000",6.9,"per 1,000 children"
Jackson,37099,Total,Investigated,2023,"Rate per 1,000",47.4,"per 1,000 children"
Jackson,37099,Total,Substantiated,2023,"Rate per 1,000",8.4,"per 1,000 children"
Jackson,37099,Total,Investigated,2018,Number,528,
Jackson,37099,Total,Substantiated,2018,Number,128,
Jackson,37099,Total,Investigated,2019,Number,512,
Jackson,37099,Total,Substantiated,2019,Number,93,
Jackson,37099,Total,Investigated,2020,Number,390,
Jackson,37099,Total,Substantiated,2020,Number,66,
Jackson,37099,Total,Investigated,2021,Number,369,
Jackson,37099,Total,Substantiated,2021,Number,88,
Jackson,37099,Total,Investigated,2022,Number,462,
Jackson,37099,Total,Substantiated,2022,Number,66,
Jackson,37099,Total,Investigated,2023,Number,451,
Jackson,37099,Total,Substantiated,2023,Number,80,
Johnston,37101,Total,Investigated,2018,"Rate per 1,000",36,"per 1,000 children"
Johnston,37101,Total,Substantiated,2018,"Rate per 1,000",6.1,"per 1,000 children"
Johnston,37101,Total,Investigated,2019,"Rate per 1,000",34.8,"per 1,000 children"
Johnston,37101,Total,Substantiated,2019,"Rate per 1,000",7.3,"per 1,000 children"
Johnston,37101,Total,Investigated,2020,"Rate per 1,000",33.8,"per 1,000 children"
Johnston,37101,Total,Substantiated,2020,"Rate per 1,000",8.5,"per 1,000 children"
Johnston,37101,Total,Investigated,2021,"Rate per 1,000",24.4,"per 1,000 children"
Johnston,37101,Total,Substantiated,2021,"Rate per 1,000",3.9,"per 1,000 children"
Johnston,37101,Total,Investigated,2022,"Rate per 1,000",33.3,"per 1,000 children"
Johnston,37101,Total,Substantiated,2022,"Rate per 1,000",5.4,"per 1,000 children"
Johnston,37101,Total,Investigated,2023,"Rate per 1,000",34.7,"per 1,000 children"
Johnston,37101,Total,Substantiated,2023,"Rate per 1,000",6.3,"per 1,000 children"
Johnston,37101,Total,Investigated,2018,Number,1984,
Johnston,37101,Total,Substantiated,2018,Number,334,
Johnston,37101,Total,Investigated,2019,Number,1964,
Johnston,37101,Total,Substantiated,2019,Number,410,
Johnston,37101,Total,Investigated,2020,Number,1953,
Johnston,37101,Total,Substantiated,2020,Number,490,
Johnston,37101,Total,Investigated,2021,Number,1460,
Johnston,37101,Total,Substantiated,2021,Number,236,
Johnston,37101,Total,Investigated,2022,Number,2049,
Johnston,37101,Total,Substantiated,2022,Number,331,
Johnston,37101,Total,Investigated,2023,Number,2175,
Johnston,37101,Total,Substantiated,2023,Number,395,
Jones,37103,Total,Investigated,2018,"Rate per 1,000",82.5,"per 1,000 children"
Jones,37103,Total,Substantiated,2018,"Rate per 1,000",14.2,"per 1,000 children"
Jones,37103,Total,Investigated,2019,"Rate per 1,000",52,"per 1,000 children"
Jones,37103,Total,Substantiated,2019,"Rate per 1,000",8.2,"per 1,000 children"
Jones,37103,Total,Investigated,2020,"Rate per 1,000",79.9,"per 1,000 children"
Jones,37103,Total,Substantiated,2020,"Rate per 1,000",13.2,"per 1,000 children"
Jones,37103,Total,Investigated,2021,"Rate per 1,000",63,"per 1,000 children"
Jones,37103,Total,Substantiated,2021,"Rate per 1,000",8.2,"per 1,000 children"
Jones,37103,Total,Investigated,2022,"Rate per 1,000",71.2,"per 1,000 children"
Jones,37103,Total,Substantiated,2022,"Rate per 1,000",17.4,"per 1,000 children"
Jones,37103,Total,Investigated,2023,"Rate per 1,000",71,"per 1,000 children"
Jones,37103,Total,Substantiated,2023,"Rate per 1,000",24.4,"per 1,000 children"
Jones,37103,Total,Investigated,2018,Number,163,
Jones,37103,Total,Substantiated,2018,Number,28,
Jones,37103,Total,Investigated,2019,Number,102,
Jones,37103,Total,Substantiated,2019,Number,16,
Jones,37103,Total,Investigated,2020,Number,151,
Jones,37103,Total,Substantiated,2020,Number,25,
Jones,37103,Total,Investigated,2021,Number,115,
Jones,37103,Total,Substantiated,2021,Number,15,
Jones,37103,Total,Investigated,2022,Number,131,
Jones,37103,Total,Substantiated,2022,Number,32,
Jones,37103,Total,Investigated,2023,Number,131,
Jones,37103,Total,Substantiated,2023,Number,45,
Lee,37105,Total,Investigated,2018,"Rate per 1,000",36.3,"per 1,000 children"
Lee,37105,Total,Substantiated,2018,"Rate per 1,000",4.1,"per 1,000 children"
Lee,37105,Total,Investigated,2019,"Rate per 1,000",24.5,"per 1,000 children"
Lee,37105,Total,Substantiated,2019,"Rate per 1,000",0.9,"per 1,000 children"
Lee,37105,Total,Investigated,2020,"Rate per 1,000",25.2,"per 1,000 children"
Lee,37105,Total,Substantiated,2020,"Rate per 1,000",2.5,"per 1,000 children"
Lee,37105,Total,Investigated,2021,"Rate per 1,000",30.6,"per 1,000 children"
Lee,37105,Total,Substantiated,2021,"Rate per 1,000",1.7,"per 1,000 children"
Lee,37105,Total,Investigated,2022,"Rate per 1,000",36.8,"per 1,000 children"
Lee,37105,Total,Substantiated,2022,"Rate per 1,000",3.7,"per 1,000 children"
Lee,37105,Total,Investigated,2023,"Rate per 1,000",35,"per 1,000 children"
Lee,37105,Total,Substantiated,2023,"Rate per 1,000",2.5,"per 1,000 children"
Lee,37105,Total,Investigated,2018,Number,583,
Lee,37105,Total,Substantiated,2018,Number,66,
Lee,37105,Total,Investigated,2019,Number,397,
Lee,37105,Total,Substantiated,2019,Number,15,
Lee,37105,Total,Investigated,2020,Number,408,
Lee,37105,Total,Substantiated,2020,Number,40,
Lee,37105,Total,Investigated,2021,Number,511,
Lee,37105,Total,Substantiated,2021,Number,28,
Lee,37105,Total,Investigated,2022,Number,611,
Lee,37105,Total,Substantiated,2022,Number,62,
Lee,37105,Total,Investigated,2023,Number,585,
Lee,37105,Total,Substantiated,2023,Number,41,
Lenoir,37107,Total,Investigated,2018,"Rate per 1,000",65,"per 1,000 children"
Lenoir,37107,Total,Substantiated,2018,"Rate per 1,000",8.9,"per 1,000 children"
Lenoir,37107,Total,Investigated,2019,"Rate per 1,000",56.8,"per 1,000 children"
Lenoir,37107,Total,Substantiated,2019,"Rate per 1,000",9.3,"per 1,000 children"
Lenoir,37107,Total,Investigated,2020,"Rate per 1,000",56.4,"per 1,000 children"
Lenoir,37107,Total,Substantiated,2020,"Rate per 1,000",10.5,"per 1,000 children"
Lenoir,37107,Total,Investigated,2021,"Rate per 1,000",54.1,"per 1,000 children"
Lenoir,37107,Total,Substantiated,2021,"Rate per 1,000",10.5,"per 1,000 children"
Lenoir,37107,Total,Investigated,2022,"Rate per 1,000",62.8,"per 1,000 children"
Lenoir,37107,Total,Substantiated,2022,"Rate per 1,000",8.8,"per 1,000 children"
Lenoir,37107,Total,Investigated,2023,"Rate per 1,000",47.2,"per 1,000 children"
Lenoir,37107,Total,Substantiated,2023,"Rate per 1,000",8,"per 1,000 children"
Lenoir,37107,Total,Investigated,2018,Number,903,
Lenoir,37107,Total,Substantiated,2018,Number,124,
Lenoir,37107,Total,Investigated,2019,Number,785,
Lenoir,37107,Total,Substantiated,2019,Number,129,
Lenoir,37107,Total,Investigated,2020,Number,777,
Lenoir,37107,Total,Substantiated,2020,Number,144,
Lenoir,37107,Total,Investigated,2021,Number,734,
Lenoir,37107,Total,Substantiated,2021,Number,142,
Lenoir,37107,Total,Investigated,2022,Number,844,
Lenoir,37107,Total,Substantiated,2022,Number,118,
Lenoir,37107,Total,Investigated,2023,Number,636,
Lenoir,37107,Total,Substantiated,2023,Number,108,
Lincoln,37109,Total,Investigated,2018,"Rate per 1,000",61.6,"per 1,000 children"
Lincoln,37109,Total,Substantiated,2018,"Rate per 1,000",11,"per 1,000 children"
Lincoln,37109,Total,Investigated,2019,"Rate per 1,000",56.1,"per 1,000 children"
Lincoln,37109,Total,Substantiated,2019,"Rate per 1,000",9.3,"per 1,000 children"
Lincoln,37109,Total,Investigated,2020,"Rate per 1,000",56.9,"per 1,000 children"
Lincoln,37109,Total,Substantiated,2020,"Rate per 1,000",8,"per 1,000 children"
Lincoln,37109,Total,Investigated,2021,"Rate per 1,000",62,"per 1,000 children"
Lincoln,37109,Total,Substantiated,2021,"Rate per 1,000",7.8,"per 1,000 children"
Lincoln,37109,Total,Investigated,2022,"Rate per 1,000",58,"per 1,000 children"
Lincoln,37109,Total,Substantiated,2022,"Rate per 1,000",8.3,"per 1,000 children"
Lincoln,37109,Total,Investigated,2023,"Rate per 1,000",51.5,"per 1,000 children"
Lincoln,37109,Total,Substantiated,2023,"Rate per 1,000",5.8,"per 1,000 children"
Lincoln,37109,Total,Investigated,2018,Number,1191,
Lincoln,37109,Total,Substantiated,2018,Number,213,
Lincoln,37109,Total,Investigated,2019,Number,1095,
Lincoln,37109,Total,Substantiated,2019,Number,182,
Lincoln,37109,Total,Investigated,2020,Number,1135,
Lincoln,37109,Total,Substantiated,2020,Number,159,
Lincoln,37109,Total,Investigated,2021,Number,1237,
Lincoln,37109,Total,Substantiated,2021,Number,156,
Lincoln,37109,Total,Investigated,2022,Number,1178,
Lincoln,37109,Total,Substantiated,2022,Number,168,
Lincoln,37109,Total,Investigated,2023,Number,1073,
Lincoln,37109,Total,Substantiated,2023,Number,120,
McDowell,37111,Total,Investigated,2018,"Rate per 1,000",78.3,"per 1,000 children"
McDowell,37111,Total,Substantiated,2018,"Rate per 1,000",19.2,"per 1,000 children"
McDowell,37111,Total,Investigated,2019,"Rate per 1,000",68.2,"per 1,000 children"
McDowell,37111,Total,Substantiated,2019,"Rate per 1,000",16.8,"per 1,000 children"
McDowell,37111,Total,Investigated,2020,"Rate per 1,000",70.5,"per 1,000 children"
McDowell,37111,Total,Substantiated,2020,"Rate per 1,000",14.5,"per 1,000 children"
McDowell,37111,Total,Investigated,2021,"Rate per 1,000",65.7,"per 1,000 children"
McDowell,37111,Total,Substantiated,2021,"Rate per 1,000",15.5,"per 1,000 children"
McDowell,37111,Total,Investigated,2022,"Rate per 1,000",75.6,"per 1,000 children"
McDowell,37111,Total,Substantiated,2022,"Rate per 1,000",16.3,"per 1,000 children"
McDowell,37111,Total,Investigated,2023,"Rate per 1,000",72.4,"per 1,000 children"
McDowell,37111,Total,Substantiated,2023,"Rate per 1,000",11.5,"per 1,000 children"
McDowell,37111,Total,Investigated,2018,Number,789,
McDowell,37111,Total,Substantiated,2018,Number,193,
McDowell,37111,Total,Investigated,2019,Number,687,
McDowell,37111,Total,Substantiated,2019,Number,169,
McDowell,37111,Total,Investigated,2020,Number,705,
McDowell,37111,Total,Substantiated,2020,Number,145,
McDowell,37111,Total,Investigated,2021,Number,636,
McDowell,37111,Total,Substantiated,2021,Number,150,
McDowell,37111,Total,Investigated,2022,Number,722,
McDowell,37111,Total,Substantiated,2022,Number,156,
McDowell,37111,Total,Investigated,2023,Number,686,
McDowell,37111,Total,Substantiated,2023,Number,109,
Macon,37113,Total,Investigated,2018,"Rate per 1,000",69.9,"per 1,000 children"
Macon,37113,Total,Substantiated,2018,"Rate per 1,000",12.1,"per 1,000 children"
Macon,37113,Total,Investigated,2019,"Rate per 1,000",47.3,"per 1,000 children"
Macon,37113,Total,Substantiated,2019,"Rate per 1,000",7.3,"per 1,000 children"
Macon,37113,Total,Investigated,2020,"Rate per 1,000",53.8,"per 1,000 children"
Macon,37113,Total,Substantiated,2020,"Rate per 1,000",7.9,"per 1,000 children"
Macon,37113,Total,Investigated,2021,"Rate per 1,000",57.6,"per 1,000 children"
Macon,37113,Total,Substantiated,2021,"Rate per 1,000",11.2,"per 1,000 children"
Macon,37113,Total,Investigated,2022,"Rate per 1,000",60.9,"per 1,000 children"
Macon,37113,Total,Substantiated,2022,"Rate per 1,000",10.4,"per 1,000 children"
Macon,37113,Total,Investigated,2023,"Rate per 1,000",62.1,"per 1,000 children"
Macon,37113,Total,Substantiated,2023,"Rate per 1,000",6.9,"per 1,000 children"
Macon,37113,Total,Investigated,2018,Number,503,
Macon,37113,Total,Substantiated,2018,Number,87,
Macon,37113,Total,Investigated,2019,Number,343,
Macon,37113,Total,Substantiated,2019,Number,53,
Macon,37113,Total,Investigated,2020,Number,390,
Macon,37113,Total,Substantiated,2020,Number,57,
Macon,37113,Total,Investigated,2021,Number,433,
Macon,37113,Total,Substantiated,2021,Number,84,
Macon,37113,Total,Investigated,2022,Number,455,
Macon,37113,Total,Substantiated,2022,Number,78,
Macon,37113,Total,Investigated,2023,Number,467,
Macon,37113,Total,Substantiated,2023,Number,52,
Madison,37115,Total,Investigated,2018,"Rate per 1,000",55.8,"per 1,000 children"
Madison,37115,Total,Substantiated,2018,"Rate per 1,000",15.1,"per 1,000 children"
Madison,37115,Total,Investigated,2019,"Rate per 1,000",43.9,"per 1,000 children"
Madison,37115,Total,Substantiated,2019,"Rate per 1,000",14.9,"per 1,000 children"
Madison,37115,Total,Investigated,2020,"Rate per 1,000",37.8,"per 1,000 children"
Madison,37115,Total,Substantiated,2020,"Rate per 1,000",6.2,"per 1,000 children"
Madison,37115,Total,Investigated,2021,"Rate per 1,000",44.7,"per 1,000 children"
Madison,37115,Total,Substantiated,2021,"Rate per 1,000",10.8,"per 1,000 children"
Madison,37115,Total,Investigated,2022,"Rate per 1,000",40.2,"per 1,000 children"
Madison,37115,Total,Substantiated,2022,"Rate per 1,000",7.1,"per 1,000 children"
Madison,37115,Total,Investigated,2023,"Rate per 1,000",43.8,"per 1,000 children"
Madison,37115,Total,Substantiated,2023,"Rate per 1,000",6.5,"per 1,000 children"
Madison,37115,Total,Investigated,2018,Number,262,
Madison,37115,Total,Substantiated,2018,Number,71,
Madison,37115,Total,Investigated,2019,Number,203,
Madison,37115,Total,Substantiated,2019,Number,69,
Madison,37115,Total,Investigated,2020,Number,171,
Madison,37115,Total,Substantiated,2020,Number,28,
Madison,37115,Total,Investigated,2021,Number,195,
Madison,37115,Total,Substantiated,2021,Number,47,
Madison,37115,Total,Investigated,2022,Number,176,
Madison,37115,Total,Substantiated,2022,Number,31,
Madison,37115,Total,Investigated,2023,Number,189,
Madison,37115,Total,Substantiated,2023,Number,28,
Martin,37117,Total,Investigated,2018,"Rate per 1,000",51.9,"per 1,000 children"
Martin,37117,Total,Substantiated,2018,"Rate per 1,000",7.8,"per 1,000 children"
Martin,37117,Total,Investigated,2019,"Rate per 1,000",60.3,"per 1,000 children"
Martin,37117,Total,Substantiated,2019,"Rate per 1,000",7.8,"per 1,000 children"
Martin,37117,Total,Investigated,2020,"Rate per 1,000",50,"per 1,000 children"
Martin,37117,Total,Substantiated,2020,"Rate per 1,000",5.2,"per 1,000 children"
Martin,37117,Total,Investigated,2021,"Rate per 1,000",33.5,"per 1,000 children"
Martin,37117,Total,Substantiated,2021,"Rate per 1,000",7,"per 1,000 children"
Martin,37117,Total,Investigated,2022,"Rate per 1,000",43,"per 1,000 children"
Martin,37117,Total,Substantiated,2022,"Rate per 1,000",0.2,"per 1,000 children"
Martin,37117,Total,Investigated,2023,"Rate per 1,000",48.2,"per 1,000 children"
Martin,37117,Total,Substantiated,2023,"Rate per 1,000",3.4,"per 1,000 children"
Martin,37117,Total,Investigated,2018,Number,266,
Martin,37117,Total,Substantiated,2018,Number,40,
Martin,37117,Total,Investigated,2019,Number,308,
Martin,37117,Total,Substantiated,2019,Number,40,
Martin,37117,Total,Investigated,2020,Number,249,
Martin,37117,Total,Substantiated,2020,Number,26,
Martin,37117,Total,Investigated,2021,Number,164,
Martin,37117,Total,Substantiated,2021,Number,34,
Martin,37117,Total,Investigated,2022,Number,207,
Martin,37117,Total,Substantiated,2022,Number,1,
Martin,37117,Total,Investigated,2023,Number,228,
Martin,37117,Total,Substantiated,2023,Number,16,
Mecklenburg,37119,Total,Investigated,2018,"Rate per 1,000",49.8,"per 1,000 children"
Mecklenburg,37119,Total,Substantiated,2018,"Rate per 1,000",6.6,"per 1,000 children"
Mecklenburg,37119,Total,Investigated,2019,"Rate per 1,000",49.7,"per 1,000 children"
Mecklenburg,37119,Total,Substantiated,2019,"Rate per 1,000",7,"per 1,000 children"
Mecklenburg,37119,Total,Investigated,2020,"Rate per 1,000",42.8,"per 1,000 children"
Mecklenburg,37119,Total,Substantiated,2020,"Rate per 1,000",7.4,"per 1,000 children"
Mecklenburg,37119,Total,Investigated,2021,"Rate per 1,000",41.9,"per 1,000 children"
Mecklenburg,37119,Total,Substantiated,2021,"Rate per 1,000",6.6,"per 1,000 children"
Mecklenburg,37119,Total,Investigated,2022,"Rate per 1,000",46.1,"per 1,000 children"
Mecklenburg,37119,Total,Substantiated,2022,"Rate per 1,000",7.7,"per 1,000 children"
Mecklenburg,37119,Total,Investigated,2023,"Rate per 1,000",44.4,"per 1,000 children"
Mecklenburg,37119,Total,Substantiated,2023,"Rate per 1,000",8.4,"per 1,000 children"
Mecklenburg,37119,Total,Investigated,2018,Number,14179,
Mecklenburg,37119,Total,Substantiated,2018,Number,1880,
Mecklenburg,37119,Total,Investigated,2019,Number,14209,
Mecklenburg,37119,Total,Substantiated,2019,Number,2014,
Mecklenburg,37119,Total,Investigated,2020,Number,12283,
Mecklenburg,37119,Total,Substantiated,2020,Number,2114,
Mecklenburg,37119,Total,Investigated,2021,Number,11981,
Mecklenburg,37119,Total,Substantiated,2021,Number,1896,
Mecklenburg,37119,Total,Investigated,2022,Number,13118,
Mecklenburg,37119,Total,Substantiated,2022,Number,2179,
Mecklenburg,37119,Total,Investigated,2023,Number,12702,
Mecklenburg,37119,Total,Substantiated,2023,Number,2404,
Mitchell,37121,Total,Investigated,2018,"Rate per 1,000",95.1,"per 1,000 children"
Mitchell,37121,Total,Substantiated,2018,"Rate per 1,000",24.4,"per 1,000 children"
Mitchell,37121,Total,Investigated,2019,"Rate per 1,000",95.4,"per 1,000 children"
Mitchell,37121,Total,Substantiated,2019,"Rate per 1,000",32.6,"per 1,000 children"
Mitchell,37121,Total,Investigated,2020,"Rate per 1,000",60.7,"per 1,000 children"
Mitchell,37121,Total,Substantiated,2020,"Rate per 1,000",10.4,"per 1,000 children"
Mitchell,37121,Total,Investigated,2021,"Rate per 1,000",41.5,"per 1,000 children"
Mitchell,37121,Total,Substantiated,2021,"Rate per 1,000",11,"per 1,000 children"
Mitchell,37121,Total,Investigated,2022,"Rate per 1,000",46.2,"per 1,000 children"
Mitchell,37121,Total,Substantiated,2022,"Rate per 1,000",7.3,"per 1,000 children"
Mitchell,37121,Total,Investigated,2023,"Rate per 1,000",49.9,"per 1,000 children"
Mitchell,37121,Total,Substantiated,2023,"Rate per 1,000",16.5,"per 1,000 children"
Mitchell,37121,Total,Investigated,2018,Number,289,
Mitchell,37121,Total,Substantiated,2018,Number,74,
Mitchell,37121,Total,Investigated,2019,Number,287,
Mitchell,37121,Total,Substantiated,2019,Number,98,
Mitchell,37121,Total,Investigated,2020,Number,181,
Mitchell,37121,Total,Substantiated,2020,Number,31,
Mitchell,37121,Total,Investigated,2021,Number,124,
Mitchell,37121,Total,Substantiated,2021,Number,33,
Mitchell,37121,Total,Investigated,2022,Number,139,
Mitchell,37121,Total,Substantiated,2022,Number,22,
Mitchell,37121,Total,Investigated,2023,Number,151,
Mitchell,37121,Total,Substantiated,2023,Number,50,
Montgomery,37123,Total,Investigated,2018,"Rate per 1,000",65,"per 1,000 children"
Montgomery,37123,Total,Substantiated,2018,"Rate per 1,000",9,"per 1,000 children"
Montgomery,37123,Total,Investigated,2019,"Rate per 1,000",53,"per 1,000 children"
Montgomery,37123,Total,Substantiated,2019,"Rate per 1,000",8.6,"per 1,000 children"
Montgomery,37123,Total,Investigated,2020,"Rate per 1,000",53.2,"per 1,000 children"
Montgomery,37123,Total,Substantiated,2020,"Rate per 1,000",5.3,"per 1,000 children"
Montgomery,37123,Total,Investigated,2021,"Rate per 1,000",48.1,"per 1,000 children"
Montgomery,37123,Total,Substantiated,2021,"Rate per 1,000",5.6,"per 1,000 children"
Montgomery,37123,Total,Investigated,2022,"Rate per 1,000",44.8,"per 1,000 children"
Montgomery,37123,Total,Substantiated,2022,"Rate per 1,000",8.6,"per 1,000 children"
Montgomery,37123,Total,Investigated,2023,"Rate per 1,000",50.7,"per 1,000 children"
Montgomery,37123,Total,Substantiated,2023,"Rate per 1,000",8.1,"per 1,000 children"
Montgomery,37123,Total,Investigated,2018,Number,440,
Montgomery,37123,Total,Substantiated,2018,Number,61,
Montgomery,37123,Total,Investigated,2019,Number,352,
Montgomery,37123,Total,Substantiated,2019,Number,57,
Montgomery,37123,Total,Investigated,2020,Number,349,
Montgomery,37123,Total,Substantiated,2020,Number,35,
Montgomery,37123,Total,Investigated,2021,Number,299,
Montgomery,37123,Total,Substantiated,2021,Number,35,
Montgomery,37123,Total,Investigated,2022,Number,270,
Montgomery,37123,Total,Substantiated,2022,Number,52,
Montgomery,37123,Total,Investigated,2023,Number,300,
Montgomery,37123,Total,Substantiated,2023,Number,48,
Moore,37125,Total,Investigated,2018,"Rate per 1,000",50.8,"per 1,000 children"
Moore,37125,Total,Substantiated,2018,"Rate per 1,000",3.6,"per 1,000 children"
Moore,37125,Total,Investigated,2019,"Rate per 1,000",45.7,"per 1,000 children"
Moore,37125,Total,Substantiated,2019,"Rate per 1,000",8.2,"per 1,000 children"
Moore,37125,Total,Investigated,2020,"Rate per 1,000",48,"per 1,000 children"
Moore,37125,Total,Substantiated,2020,"Rate per 1,000",7.4,"per 1,000 children"
Moore,37125,Total,Investigated,2021,"Rate per 1,000",45.2,"per 1,000 children"
Moore,37125,Total,Substantiated,2021,"Rate per 1,000",5.9,"per 1,000 children"
Moore,37125,Total,Investigated,2022,"Rate per 1,000",36.5,"per 1,000 children"
Moore,37125,Total,Substantiated,2022,"Rate per 1,000",8.9,"per 1,000 children"
Moore,37125,Total,Investigated,2023,"Rate per 1,000",35.9,"per 1,000 children"
Moore,37125,Total,Substantiated,2023,"Rate per 1,000",6.9,"per 1,000 children"
Moore,37125,Total,Investigated,2018,Number,1146,
Moore,37125,Total,Substantiated,2018,Number,81,
Moore,37125,Total,Investigated,2019,Number,1049,
Moore,37125,Total,Substantiated,2019,Number,188,
Moore,37125,Total,Investigated,2020,Number,1125,
Moore,37125,Total,Substantiated,2020,Number,173,
Moore,37125,Total,Investigated,2021,Number,1061,
Moore,37125,Total,Substantiated,2021,Number,138,
Moore,37125,Total,Investigated,2022,Number,877,
Moore,37125,Total,Substantiated,2022,Number,213,
Moore,37125,Total,Investigated,2023,Number,885,
Moore,37125,Total,Substantiated,2023,Number,171,
Nash,37127,Total,Investigated,2018,"Rate per 1,000",42.3,"per 1,000 children"
Nash,37127,Total,Substantiated,2018,"Rate per 1,000",7.3,"per 1,000 children"
Nash,37127,Total,Investigated,2019,"Rate per 1,000",45.6,"per 1,000 children"
Nash,37127,Total,Substantiated,2019,"Rate per 1,000",7.2,"per 1,000 children"
Nash,37127,Total,Investigated,2020,"Rate per 1,000",42,"per 1,000 children"
Nash,37127,Total,Substantiated,2020,"Rate per 1,000",6.4,"per 1,000 children"
Nash,37127,Total,Investigated,2021,"Rate per 1,000",39,"per 1,000 children"
Nash,37127,Total,Substantiated,2021,"Rate per 1,000",9.2,"per 1,000 children"
Nash,37127,Total,Investigated,2022,"Rate per 1,000",45.9,"per 1,000 children"
Nash,37127,Total,Substantiated,2022,"Rate per 1,000",10.2,"per 1,000 children"
Nash,37127,Total,Investigated,2023,"Rate per 1,000",50.6,"per 1,000 children"
Nash,37127,Total,Substantiated,2023,"Rate per 1,000",12.4,"per 1,000 children"
Nash,37127,Total,Investigated,2018,Number,987,
Nash,37127,Total,Substantiated,2018,Number,170,
Nash,37127,Total,Investigated,2019,Number,1055,
Nash,37127,Total,Substantiated,2019,Number,166,
Nash,37127,Total,Investigated,2020,Number,969,
Nash,37127,Total,Substantiated,2020,Number,147,
Nash,37127,Total,Investigated,2021,Number,903,
Nash,37127,Total,Substantiated,2021,Number,212,
Nash,37127,Total,Investigated,2022,Number,1052,
Nash,37127,Total,Substantiated,2022,Number,234,
Nash,37127,Total,Investigated,2023,Number,1161,
Nash,37127,Total,Substantiated,2023,Number,284,
New Hanover,37129,Total,Investigated,2018,"Rate per 1,000",67.7,"per 1,000 children"
New Hanover,37129,Total,Substantiated,2018,"Rate per 1,000",14.2,"per 1,000 children"
New Hanover,37129,Total,Investigated,2019,"Rate per 1,000",59,"per 1,000 children"
New Hanover,37129,Total,Substantiated,2019,"Rate per 1,000",12.7,"per 1,000 children"
New Hanover,37129,Total,Investigated,2020,"Rate per 1,000",56.7,"per 1,000 children"
New Hanover,37129,Total,Substantiated,2020,"Rate per 1,000",12.4,"per 1,000 children"
New Hanover,37129,Total,Investigated,2021,"Rate per 1,000",62.5,"per 1,000 children"
New Hanover,37129,Total,Substantiated,2021,"Rate per 1,000",13.8,"per 1,000 children"
New Hanover,37129,Total,Investigated,2022,"Rate per 1,000",56.6,"per 1,000 children"
New Hanover,37129,Total,Substantiated,2022,"Rate per 1,000",11.1,"per 1,000 children"
New Hanover,37129,Total,Investigated,2023,"Rate per 1,000",57.3,"per 1,000 children"
New Hanover,37129,Total,Substantiated,2023,"Rate per 1,000",10.1,"per 1,000 children"
New Hanover,37129,Total,Investigated,2018,Number,3436,
New Hanover,37129,Total,Substantiated,2018,Number,722,
New Hanover,37129,Total,Investigated,2019,Number,3011,
New Hanover,37129,Total,Substantiated,2019,Number,647,
New Hanover,37129,Total,Investigated,2020,Number,2869,
New Hanover,37129,Total,Substantiated,2020,Number,628,
New Hanover,37129,Total,Investigated,2021,Number,3016,
New Hanover,37129,Total,Substantiated,2021,Number,666,
New Hanover,37129,Total,Investigated,2022,Number,2727,
New Hanover,37129,Total,Substantiated,2022,Number,534,
New Hanover,37129,Total,Investigated,2023,Number,2756,
New Hanover,37129,Total,Substantiated,2023,Number,485,
Northampton,37131,Total,Investigated,2018,"Rate per 1,000",34.3,"per 1,000 children"
Northampton,37131,Total,Substantiated,2018,"Rate per 1,000",3.6,"per 1,000 children"
Northampton,37131,Total,Investigated,2019,"Rate per 1,000",33.9,"per 1,000 children"
Northampton,37131,Total,Substantiated,2019,"Rate per 1,000",2.4,"per 1,000 children"
Northampton,37131,Total,Investigated,2020,"Rate per 1,000",39.8,"per 1,000 children"
Northampton,37131,Total,Substantiated,2020,"Rate per 1,000",3.2,"per 1,000 children"
Northampton,37131,Total,Investigated,2021,"Rate per 1,000",46.3,"per 1,000 children"
Northampton,37131,Total,Substantiated,2021,"Rate per 1,000",6.2,"per 1,000 children"
Northampton,37131,Total,Investigated,2022,"Rate per 1,000",47.7,"per 1,000 children"
Northampton,37131,Total,Substantiated,2022,"Rate per 1,000",7.6,"per 1,000 children"
Northampton,37131,Total,Investigated,2023,"Rate per 1,000",59.1,"per 1,000 children"
Northampton,37131,Total,Substantiated,2023,"Rate per 1,000",10.3,"per 1,000 children"
Northampton,37131,Total,Investigated,2018,Number,134,
Northampton,37131,Total,Substantiated,2018,Number,14,
Northampton,37131,Total,Investigated,2019,Number,128,
Northampton,37131,Total,Substantiated,2019,Number,9,
Northampton,37131,Total,Investigated,2020,Number,147,
Northampton,37131,Total,Substantiated,2020,Number,12,
Northampton,37131,Total,Investigated,2021,Number,158,
Northampton,37131,Total,Substantiated,2021,Number,21,
Northampton,37131,Total,Investigated,2022,Number,156,
Northampton,37131,Total,Substantiated,2022,Number,25,
Northampton,37131,Total,Investigated,2023,Number,189,
Northampton,37131,Total,Substantiated,2023,Number,33,
Onslow,37133,Total,Investigated,2018,"Rate per 1,000",63,"per 1,000 children"
Onslow,37133,Total,Substantiated,2018,"Rate per 1,000",10.3,"per 1,000 children"
Onslow,37133,Total,Investigated,2019,"Rate per 1,000",61,"per 1,000 children"
