Location,LocationID,FilterCategory,DataGroups,TimeFrame,DataFormat,Data,Unit
Alexander,37003,Total,Three,2015,Percent,18.4,%
Alexander,37003,Total,Four or More,2015,Percent,65.8,%
Alexander,37003,Total,One,2016,Percent,3.3,%
Alexander,37003,Total,Two,2016,Percent,13.3,%
Alexander,37003,Total,Three,2016,Percent,16.7,%
Alexander,37003,Total,Four or More,2016,Percent,66.7,%
Alexander,37003,Total,One,2017,Percent,15.4,%
Alexander,37003,Total,Two,2017,Percent,7.7,%
Alexander,37003,Total,Three,2017,Percent,7.7,%
Alexander,37003,Total,Four or More,2017,Percent,69.2,%
Alexander,37003,Total,One,2018,Percent,12,%
Alexander,37003,Total,Two,2018,Percent,0,%
Alexander,37003,Total,Three,2018,Percent,4,%
Alexander,37003,Total,Four or More,2018,Percent,84,%
Alexander,37003,Total,One,2019,Percent,18.8,%
Alexander,37003,Total,Two,2019,Percent,12.5,%
Alexander,37003,Total,Three,2019,Percent,25,%
Alexander,37003,Total,Four or More,2019,Percent,43.8,%
Alexander,37003,Total,One,2020,Percent,16.7,%
Alexander,37003,Total,Two,2020,Percent,20,%
Alexander,37003,Total,Three,2020,Percent,3.3,%
Alexander,37003,Total,Four or More,2020,Percent,60,%
Alexander,37003,Total,One,2021,Percent,15.4,%
Alexander,37003,Total,Two,2021,Percent,0,%
Alexander,37003,Total,Three,2021,Percent,38.5,%
Alexander,37003,Total,Four or More,2021,Percent,46.2,%
Alexander,37003,Total,One,2022,Percent,20,%
Alexander,37003,Total,Two,2022,Percent,36,%
Alexander,37003,Total,Three,2022,Percent,12,%
Alexander,37003,Total,Four or More,2022,Percent,32,%
Alexander,37003,Total,One,2023,Percent,70,%
Alexander,37003,Total,Two,2023,Percent,10,%
Alexander,37003,Total,Three,2023,Percent,10,%
Alexander,37003,Total,Four or More,2023,Percent,10,%
Alleghany,37005,Total,One,2010,Percent,53.8,%
Alleghany,37005,Total,Two,2010,Percent,15.4,%
Alleghany,37005,Total,Three,2010,Percent,15.4,%
Alleghany,37005,Total,Four or More,2010,Percent,15.4,%
Alleghany,37005,Total,One,2011,Percent,33.3,%
Alleghany,37005,Total,Two,2011,Percent,50,%
Alleghany,37005,Total,Three,2011,Percent,16.7,%
Alleghany,37005,Total,Four or More,2011,Percent,0,%
Alleghany,37005,Total,One,2012,Percent,60,%
Alleghany,37005,Total,Two,2012,Percent,0,%
Alleghany,37005,Total,Three,2012,Percent,20,%
Alleghany,37005,Total,Four or More,2012,Percent,20,%
Alleghany,37005,Total,One,2013,Percent,22.2,%
Alleghany,37005,Total,Two,2013,Percent,38.9,%
Alleghany,37005,Total,Three,2013,Percent,5.6,%
Alleghany,37005,Total,Four or More,2013,Percent,33.3,%
Alleghany,37005,Total,One,2014,Percent,16.7,%
Alleghany,37005,Total,Two,2014,Percent,50,%
Alleghany,37005,Total,Three,2014,Percent,16.7,%
Alleghany,37005,Total,Four or More,2014,Percent,16.7,%
Alleghany,37005,Total,One,2015,Percent,33.3,%
Alleghany,37005,Total,Two,2015,Percent,33.3,%
Alleghany,37005,Total,Three,2015,Percent,16.7,%
Alleghany,37005,Total,Four or More,2015,Percent,16.7,%
Alleghany,37005,Total,One,2016,Percent,25,%
Alleghany,37005,Total,Two,2016,Percent,20,%
Alleghany,37005,Total,Three,2016,Percent,20,%
Alleghany,37005,Total,Four or More,2016,Percent,35,%
Alleghany,37005,Total,One,2017,Percent,35.3,%
Alleghany,37005,Total,Two,2017,Percent,23.5,%
Alleghany,37005,Total,Three,2017,Percent,11.8,%
Alleghany,37005,Total,Four or More,2017,Percent,29.4,%
Alleghany,37005,Total,One,2018,Percent,28.6,%
Alleghany,37005,Total,Two,2018,Percent,21.4,%
Alleghany,37005,Total,Three,2018,Percent,21.4,%
Alleghany,37005,Total,Four or More,2018,Percent,28.6,%
Alleghany,37005,Total,One,2019,Percent,36.4,%
Alleghany,37005,Total,Two,2019,Percent,9.1,%
Alleghany,37005,Total,Three,2019,Percent,27.3,%
Alleghany,37005,Total,Four or More,2019,Percent,27.3,%
Alleghany,37005,Total,One,2020,Percent,21.1,%
Alleghany,37005,Total,Two,2020,Percent,26.3,%
Alleghany,37005,Total,Three,2020,Percent,10.5,%
Alleghany,37005,Total,Four or More,2020,Percent,42.1,%
Alleghany,37005,Total,One,2021,Percent,29.4,%
Alleghany,37005,Total,Two,2021,Percent,23.5,%
Alleghany,37005,Total,Three,2021,Percent,11.8,%
Alleghany,37005,Total,Four or More,2021,Percent,35.3,%
Alleghany,37005,Total,One,2022,Percent,38.5,%
Alleghany,37005,Total,Two,2022,Percent,0,%
Alleghany,37005,Total,Three,2022,Percent,7.7,%
Alleghany,37005,Total,Four or More,2022,Percent,53.8,%
Alleghany,37005,Total,One,2023,Percent,23.5,%
Alleghany,37005,Total,Two,2023,Percent,50,%
Alleghany,37005,Total,Three,2023,Percent,14.7,%
Alleghany,37005,Total,Four or More,2023,Percent,11.8,%
Anson,37007,Total,One,2010,Percent,15.4,%
Anson,37007,Total,Two,2010,Percent,30.8,%
Anson,37007,Total,Three,2010,Percent,7.7,%
Anson,37007,Total,Four or More,2010,Percent,46.2,%
Anson,37007,Total,One,2011,Percent,42.9,%
Anson,37007,Total,Two,2011,Percent,28.6,%
Anson,37007,Total,Three,2011,Percent,28.6,%
Anson,37007,Total,Four or More,2011,Percent,0,%
Anson,37007,Total,One,2012,Percent,66.7,%
Anson,37007,Total,Two,2012,Percent,33.3,%
Anson,37007,Total,Three,2012,Percent,0,%
Anson,37007,Total,Four or More,2012,Percent,0,%
Anson,37007,Total,One,2013,Percent,66.7,%
Anson,37007,Total,Two,2013,Percent,33.3,%
Anson,37007,Total,Three,2013,Percent,0,%
Anson,37007,Total,Four or More,2013,Percent,0,%
Anson,37007,Total,One,2014,Percent,40,%
Anson,37007,Total,Two,2014,Percent,20,%
Anson,37007,Total,Three,2014,Percent,40,%
Anson,37007,Total,Four or More,2014,Percent,0,%
Anson,37007,Total,One,2015,Percent,66.7,%
Anson,37007,Total,Two,2015,Percent,16.7,%
Anson,37007,Total,Three,2015,Percent,0,%
Anson,37007,Total,Four or More,2015,Percent,8.3,%
Anson,37007,Total,One,2016,Percent,50,%
Anson,37007,Total,Two,2016,Percent,40,%
Anson,37007,Total,Three,2016,Percent,0,%
Anson,37007,Total,Four or More,2016,Percent,10,%
Anson,37007,Total,One,2017,Percent,28.6,%
Anson,37007,Total,Two,2017,Percent,50,%
Anson,37007,Total,Three,2017,Percent,7.1,%
Anson,37007,Total,Four or More,2017,Percent,7.1,%
Anson,37007,Total,One,2018,Percent,57.1,%
Anson,37007,Total,Two,2018,Percent,28.6,%
Anson,37007,Total,Three,2018,Percent,0,%
Anson,37007,Total,Four or More,2018,Percent,14.3,%
Anson,37007,Total,One,2019,Percent,37.5,%
Anson,37007,Total,Two,2019,Percent,37.5,%
Anson,37007,Total,Three,2019,Percent,12.5,%
Anson,37007,Total,Four or More,2019,Percent,12.5,%
Anson,37007,Total,One,2020,Percent,75,%
