Location,LocationID,FilterCategory,DataGroups,TimeFrame,DataFormat,Data,Unit
North Carolina,37000,Total,Total,2011,Number,13179,
North Carolina,37000,Total,Total,2012,Number,12773,
North Carolina,37000,Total,Total,2013,Number,12724,
North Carolina,37000,Total,Total,2014,Number,13748,
North Carolina,37000,Total,Total,2015,Number,14429,
North Carolina,37000,Total,Total,2016,Number,14929,
North Carolina,37000,Total,Total,2017,Number,15552,
North Carolina,37000,Total,Total,2018,Number,15455,
North Carolina,37000,Total,Total,2019,Number,15521,
North Carolina,37000,Total,Total,2020,Number,15270,
North Carolina,37000,Total,Total,2021,Number,15032,
North Carolina,37000,Total,Total,2022,Number,14543,
North Carolina,37000,Total,Total,2023,Number,14501,
North Carolina,37000,Total,Total,2024,Number,14262,
Alamance,37001,Total,Total,2011,Number,161,
Alamance,37001,Total,Total,2012,Number,132,
Alamance,37001,Total,Total,2013,Number,127,
Alamance,37001,Total,Total,2014,Number,145,
Alamance,37001,Total,Total,2015,Number,158,
Alamance,37001,Total,Total,2016,Number,171,
Alamance,37001,Total,Total,2017,Number,140,
Alamance,37001,Total,Total,2018,Number,143,
Alamance,37001,Total,Total,2019,Number,137,
Alamance,37001,Total,Total,2020,Number,134,
Alamance,37001,Total,Total,2021,Number,126,
Alamance,37001,Total,Total,2022,Number,144,
Alamance,37001,Total,Total,2023,Number,154,
Alamance,37001,Total,Total,2024,Number,158,
Alexander,37003,Total,Total,2011,Number,56,
Alexander,37003,Total,Total,2012,Number,62,
Alexander,37003,Total,Total,2013,Number,73,
Alexander,37003,Total,Total,2014,Number,92,
Alexander,37003,Total,Total,2015,Number,91,
Alexander,37003,Total,Total,2016,Number,93,
Alexander,37003,Total,Total,2017,Number,102,
Alexander,37003,Total,Total,2018,Number,76,
Alexander,37003,Total,Total,2019,Number,64,
Alexander,37003,Total,Total,2020,Number,64,
Alexander,37003,Total,Total,2021,Number,77,
Alexander,37003,Total,Total,2022,Number,72,
Alexander,37003,Total,Total,2023,Number,82,
Alexander,37003,Total,Total,2024,Number,66,
Alleghany,37005,Total,Total,2011,Number,35,
Alleghany,37005,Total,Total,2012,Number,31,
Alleghany,37005,Total,Total,2013,Number,19,
Alleghany,37005,Total,Total,2014,Number,28,
Alleghany,37005,Total,Total,2015,Number,21,
Alleghany,37005,Total,Total,2016,Number,18,
Alleghany,37005,Total,Total,2017,Number,33,
Alleghany,37005,Total,Total,2018,Number,46,
Alleghany,37005,Total,Total,2019,Number,53,
Alleghany,37005,Total,Total,2020,Number,56,
Alleghany,37005,Total,Total,2021,Number,52,
Alleghany,37005,Total,Total,2022,Number,56,
Alleghany,37005,Total,Total,2023,Number,58,
Alleghany,37005,Total,Total,2024,Number,66,
Anson,37007,Total,Total,2011,Number,33,
Anson,37007,Total,Total,2012,Number,25,
Anson,37007,Total,Total,2013,Number,13,
Anson,37007,Total,Total,2014,Number,17,
Anson,37007,Total,Total,2015,Number,13,
Anson,37007,Total,Total,2016,Number,18,
Anson,37007,Total,Total,2017,Number,24,
Anson,37007,Total,Total,2018,Number,30,
Anson,37007,Total,Total,2019,Number,36,
Anson,37007,Total,Total,2020,Number,26,
Anson,37007,Total,Total,2021,Number,20,
Anson,37007,Total,Total,2022,Number,23,
Anson,37007,Total,Total,2023,Number,31,
Anson,37007,Total,Total,2024,Number,36,
Ashe,37009,Total,Total,2011,Number,41,
Ashe,37009,Total,Total,2012,Number,51,
Ashe,37009,Total,Total,2013,Number,47,
Ashe,37009,Total,Total,2014,Number,55,
Ashe,37009,Total,Total,2015,Number,61,
Ashe,37009,Total,Total,2016,Number,68,
Ashe,37009,Total,Total,2017,Number,66,
Ashe,37009,Total,Total,2018,Number,73,
Ashe,37009,Total,Total,2019,Number,73,
Ashe,37009,Total,Total,2020,Number,86,
Ashe,37009,Total,Total,2021,Number,91,
Ashe,37009,Total,Total,2022,Number,94,
Ashe,37009,Total,Total,2023,Number,53,
Ashe,37009,Total,Total,2024,Number,48,
Avery,37011,Total,Total,2011,Number,31,
Avery,37011,Total,Total,2012,Number,28,
Avery,37011,Total,Total,2013,Number,36,
Avery,37011,Total,Total,2014,Number,36,
Avery,37011,Total,Total,2015,Number,33,
Avery,37011,Total,Total,2016,Number,33,
Avery,37011,Total,Total,2017,Number,36,
Avery,37011,Total,Total,2018,Number,32,
Avery,37011,Total,Total,2019,Number,26,
Avery,37011,Total,Total,2020,Number,39,
Avery,37011,Total,Total,2021,Number,48,
Avery,37011,Total,Total,2022,Number,49,
Avery,37011,Total,Total,2023,Number,43,
Avery,37011,Total,Total,2024,Number,33,
Beaufort,37013,Total,Total,2011,Number,104,
Beaufort,37013,Total,Total,2012,Number,106,
Beaufort,37013,Total,Total,2013,Number,98,
Beaufort,37013,Total,Total,2014,Number,98,
Beaufort,37013,Total,Total,2015,Number,121,
Beaufort,37013,Total,Total,2016,Number,129,
Beaufort,37013,Total,Total,2017,Number,166,
Beaufort,37013,Total,Total,2018,Number,157,
Beaufort,37013,Total,Total,2019,Number,181,
Beaufort,37013,Total,Total,2020,Number,190,
Beaufort,37013,Total,Total,2021,Number,207,
Beaufort,37013,Total,Total,2022,Number,190,
Beaufort,37013,Total,Total,2023,Number,170,
Beaufort,37013,Total,Total,2024,Number,190,
Bertie,37015,Total,Total,2011,Number,18,
Bertie,37015,Total,Total,2012,Number,17,
Bertie,37015,Total,Total,2013,Number,17,
Bertie,37015,Total,Total,2014,Number,17,
Bertie,37015,Total,Total,2015,Number,11,
Bertie,37015,Total,Total,2016,Number,10,
Bertie,37015,Total,Total,2017,Number,10,
Bertie,37015,Total,Total,2018,Number,11,
Bertie,37015,Total,Total,2019,Number,13,
Bertie,37015,Total,Total,2020,Number,13,
Bertie,37015,Total,Total,2021,Number,9,
Bertie,37015,Total,Total,2022,Number,15,
Bertie,37015,Total,Total,2023,Number,23,
Bertie,37015,Total,Total,2024,Number,22,
Bladen,37017,Total,Total,2011,Number,40,
Bladen,37017,Total,Total,2012,Number,25,
Bladen,37017,Total,Total,2013,Number,18,
Bladen,37017,Total,Total,2014,Number,41,
Bladen,37017,Total,Total,2015,Number,77,
Bladen,37017,Total,Total,2016,Number,81,
Bladen,37017,Total,Total,2017,Number,69,
Bladen,37017,Total,Total,2018,Number,49,
Bladen,37017,Total,Total,2019,Number,41,
Bladen,37017,Total,Total,2020,Number,47,
Bladen,37017,Total,Total,2021,Number,71,
Bladen,37017,Total,Total,2022,Number,87,
Bladen,37017,Total,Total,2023,Number,67,
Bladen,37017,Total,Total,2024,Number,86,
Brunswick,37019,Total,Total,2011,Number,150,
Brunswick,37019,Total,Total,2012,Number,164,
Brunswick,37019,Total,Total,2013,Number,206,
Brunswick,37019,Total,Total,2014,Number,211,
Brunswick,37019,Total,Total,2015,Number,195,
Brunswick,37019,Total,Total,2016,Number,182,
Brunswick,37019,Total,Total,2017,Number,199,
Brunswick,37019,Total,Total,2018,Number,217,
Brunswick,37019,Total,Total,2019,Number,223,
Brunswick,37019,Total,Total,2020,Number,219,
Brunswick,37019,Total,Total,2021,Number,253,
Brunswick,37019,Total,Total,2022,Number,259,
Brunswick,37019,Total,Total,2023,Number,218,
Brunswick,37019,Total,Total,2024,Number,208,
Buncombe,37021,Total,Total,2011,Number,284,
Buncombe,37021,Total,Total,2012,Number,280,
Buncombe,37021,Total,Total,2013,Number,360,
Buncombe,37021,Total,Total,2014,Number,392,
Buncombe,37021,Total,Total,2015,Number,389,
Buncombe,37021,Total,Total,2016,Number,455,
Buncombe,37021,Total,Total,2017,Number,472,
Buncombe,37021,Total,Total,2018,Number,496,
Buncombe,37021,Total,Total,2019,Number,450,
Buncombe,37021,Total,Total,2020,Number,416,
Buncombe,37021,Total,Total,2021,Number,405,
Buncombe,37021,Total,Total,2022,Number,400,
Buncombe,37021,Total,Total,2023,Number,431,
Buncombe,37021,Total,Total,2024,Number,445,
Burke,37023,Total,Total,2011,Number,175,
Burke,37023,Total,Total,2012,Number,187,
Burke,37023,Total,Total,2013,Number,156,
Burke,37023,Total,Total,2014,Number,148,
Burke,37023,Total,Total,2015,Number,164,
Burke,37023,Total,Total,2016,Number,212,
Burke,37023,Total,Total,2017,Number,288,
Burke,37023,Total,Total,2018,Number,283,
Burke,37023,Total,Total,2019,Number,290,
Burke,37023,Total,Total,2020,Number,312,
Burke,37023,Total,Total,2021,Number,310,
Burke,37023,Total,Total,2022,Number,314,
Burke,37023,Total,Total,2023,Number,268,
Burke,37023,Total,Total,2024,Number,227,
Cabarrus,37025,Total,Total,2011,Number,65,
Cabarrus,37025,Total,Total,2012,Number,91,
Cabarrus,37025,Total,Total,2013,Number,100,
Cabarrus,37025,Total,Total,2014,Number,126,
Cabarrus,37025,Total,Total,2015,Number,150,
Cabarrus,37025,Total,Total,2016,Number,152,
Cabarrus,37025,Total,Total,2017,Number,153,
Cabarrus,37025,Total,Total,2018,Number,167,
Cabarrus,37025,Total,Total,2019,Number,192,
Cabarrus,37025,Total,Total,2020,Number,201,
Cabarrus,37025,Total,Total,2021,Number,210,
Cabarrus,37025,Total,Total,2022,Number,237,
Cabarrus,37025,Total,Total,2023,Number,240,
Cabarrus,37025,Total,Total,2024,Number,225,
Caldwell,37027,Total,Total,2011,Number,283,
Caldwell,37027,Total,Total,2012,Number,306,
Caldwell,37027,Total,Total,2013,Number,338,
Caldwell,37027,Total,Total,2014,Number,370,
Caldwell,37027,Total,Total,2015,Number,342,
Caldwell,37027,Total,Total,2016,Number,328,
Caldwell,37027,Total,Total,2017,Number,301,
Caldwell,37027,Total,Total,2018,Number,263,
Caldwell,37027,Total,Total,2019,Number,240,
Caldwell,37027,Total,Total,2020,Number,211,
Caldwell,37027,Total,Total,2021,Number,199,
Caldwell,37027,Total,Total,2022,Number,177,
Caldwell,37027,Total,Total,2023,Number,169,
Caldwell,37027,Total,Total,2024,Number,194,
Camden,37029,Total,Total,2011,Number,9,
Camden,37029,Total,Total,2012,Number,6,
Camden,37029,Total,Total,2013,Number,5,
Camden,37029,Total,Total,2014,Number,6,
Camden,37029,Total,Total,2015,Number,4,
Camden,37029,Total,Total,2016,Number,3,
Camden,37029,Total,Total,2017,Number,9,
Camden,37029,Total,Total,2018,Number,8,
Camden,37029,Total,Total,2019,Number,6,
Camden,37029,Total,Total,2020,Number,3,
Camden,37029,Total,Total,2021,Number,6,
Camden,37029,Total,Total,2022,Number,7,
Camden,37029,Total,Total,2023,Number,9,
Camden,37029,Total,Total,2024,Number,5,
Carteret,37031,Total,Total,2011,Number,101,
Carteret,37031,Total,Total,2012,Number,92,
Carteret,37031,Total,Total,2013,Number,73,
Carteret,37031,Total,Total,2014,Number,91,
Carteret,37031,Total,Total,2015,Number,91,
Carteret,37031,Total,Total,2016,Number,93,
Carteret,37031,Total,Total,2017,Number,102,
Carteret,37031,Total,Total,2018,Number,129,
Carteret,37031,Total,Total,2019,Number,127,
Carteret,37031,Total,Total,2020,Number,113,
Carteret,37031,Total,Total,2021,Number,104,
Carteret,37031,Total,Total,2022,Number,127,
Carteret,37031,Total,Total,2023,Number,114,
Carteret,37031,Total,Total,2024,Number,108,
Caswell,37033,Total,Total,2011,Number,20,
Caswell,37033,Total,Total,2012,Number,17,
Caswell,37033,Total,Total,2013,Number,15,
Caswell,37033,Total,Total,2014,Number,23,
Caswell,37033,Total,Total,2015,Number,23,
Caswell,37033,Total,Total,2016,Number,28,
Caswell,37033,Total,Total,2017,Number,28,
Caswell,37033,Total,Total,2018,Number,27,
Caswell,37033,Total,Total,2019,Number,21,
Caswell,37033,Total,Total,2020,Number,24,
Caswell,37033,Total,Total,2021,Number,20,
Caswell,37033,Total,Total,2022,Number,15,
Caswell,37033,Total,Total,2023,Number,19,
Caswell,37033,Total,Total,2024,Number,33,
Catawba,37035,Total,Total,2011,Number,282,
Catawba,37035,Total,Total,2012,Number,277,
Catawba,37035,Total,Total,2013,Number,287,
Catawba,37035,Total,Total,2014,Number,297,
Catawba,37035,Total,Total,2015,Number,307,
Catawba,37035,Total,Total,2016,Number,294,
Catawba,37035,Total,Total,2017,Number,321,
Catawba,37035,Total,Total,2018,Number,375,
Catawba,37035,Total,Total,2019,Number,415,
Catawba,37035,Total,Total,2020,Number,412,
Catawba,37035,Total,Total,2021,Number,374,
Catawba,37035,Total,Total,2022,Number,301,
Catawba,37035,Total,Total,2023,Number,274,
Catawba,37035,Total,Total,2024,Number,245,
Chatham,37037,Total,Total,2011,Number,120,
Chatham,37037,Total,Total,2012,Number,112,
Chatham,37037,Total,Total,2013,Number,129,
Chatham,37037,Total,Total,2014,Number,127,
Chatham,37037,Total,Total,2015,Number,114,
Chatham,37037,Total,Total,2016,Number,120,
Chatham,37037,Total,Total,2017,Number,109,
Chatham,37037,Total,Total,2018,Number,126,
Chatham,37037,Total,Total,2019,Number,159,
Chatham,37037,Total,Total,2020,Number,164,
Chatham,37037,Total,Total,2021,Number,161,
Chatham,37037,Total,Total,2022,Number,132,
Chatham,37037,Total,Total,2023,Number,128,
Chatham,37037,Total,Total,2024,Number,115,
Cherokee,37039,Total,Total,2011,Number,97,
Cherokee,37039,Total,Total,2012,Number,79,
Cherokee,37039,Total,Total,2013,Number,95,
Cherokee,37039,Total,Total,2014,Number,102,
Cherokee,37039,Total,Total,2015,Number,119,
Cherokee,37039,Total,Total,2016,Number,120,
Cherokee,37039,Total,Total,2017,Number,112,
Cherokee,37039,Total,Total,2018,Number,86,
Cherokee,37039,Total,Total,2019,Number,89,
Cherokee,37039,Total,Total,2020,Number,91,
Cherokee,37039,Total,Total,2021,Number,75,
Cherokee,37039,Total,Total,2022,Number,105,
Cherokee,37039,Total,Total,2023,Number,93,
Cherokee,37039,Total,Total,2024,Number,70,
Chowan,37041,Total,Total,2011,Number,12,
Chowan,37041,Total,Total,2012,Number,23,
Chowan,37041,Total,Total,2013,Number,18,
Chowan,37041,Total,Total,2014,Number,17,
Chowan,37041,Total,Total,2015,Number,27,
Chowan,37041,Total,Total,2016,Number,10,
Chowan,37041,Total,Total,2017,Number,4,
Chowan,37041,Total,Total,2018,Number,1,
Chowan,37041,Total,Total,2019,Number,7,
Chowan,37041,Total,Total,2020,Number,6,
Chowan,37041,Total,Total,2021,Number,18,
Chowan,37041,Total,Total,2022,Number,29,
Chowan,37041,Total,Total,2023,Number,26,
Chowan,37041,Total,Total,2024,Number,26,
Clay,37043,Total,Total,2011,Number,39,
Clay,37043,Total,Total,2012,Number,30,
Clay,37043,Total,Total,2013,Number,32,
Clay,37043,Total,Total,2014,Number,28,
Clay,37043,Total,Total,2015,Number,21,
Clay,37043,Total,Total,2016,Number,22,
Clay,37043,Total,Total,2017,Number,35,
Clay,37043,Total,Total,2018,Number,37,
Clay,37043,Total,Total,2019,Number,31,
Clay,37043,Total,Total,2020,Number,40,
Clay,37043,Total,Total,2021,Number,39,
Clay,37043,Total,Total,2022,Number,42,
Clay,37043,Total,Total,2023,Number,44,
Clay,37043,Total,Total,2024,Number,29,
Cleveland,37045,Total,Total,2011,Number,317,
Cleveland,37045,Total,Total,2012,Number,309,
Cleveland,37045,Total,Total,2013,Number,309,
Cleveland,37045,Total,Total,2014,Number,289,
Cleveland,37045,Total,Total,2015,Number,258,
Cleveland,37045,Total,Total,2016,Number,256,
Cleveland,37045,Total,Total,2017,Number,296,
Cleveland,37045,Total,Total,2018,Number,303,
Cleveland,37045,Total,Total,2019,Number,301,
Cleveland,37045,Total,Total,2020,Number,255,
Cleveland,37045,Total,Total,2021,Number,218,
Cleveland,37045,Total,Total,2022,Number,227,
Cleveland,37045,Total,Total,2023,Number,250,
Cleveland,37045,Total,Total,2024,Number,275,
Columbus,37047,Total,Total,2011,Number,106,
Columbus,37047,Total,Total,2012,Number,108,
Columbus,37047,Total,Total,2013,Number,91,
Columbus,37047,Total,Total,2014,Number,88,
Columbus,37047,Total,Total,2015,Number,101,
Columbus,37047,Total,Total,2016,Number,120,
Columbus,37047,Total,Total,2017,Number,110,
Columbus,37047,Total,Total,2018,Number,119,
Columbus,37047,Total,Total,2019,Number,109,
Columbus,37047,Total,Total,2020,Number,101,
Columbus,37047,Total,Total,2021,Number,137,
Columbus,37047,Total,Total,2022,Number,172,
Columbus,37047,Total,Total,2023,Number,177,
Columbus,37047,Total,Total,2024,Number,138,
Craven,37049,Total,Total,2011,Number,158,
Craven,37049,Total,Total,2012,Number,88,
Craven,37049,Total,Total,2013,Number,82,
Craven,37049,Total,Total,2014,Number,108,
Craven,37049,Total,Total,2015,Number,118,
Craven,37049,Total,Total,2016,Number,118,
Craven,37049,Total,Total,2017,Number,122,
Craven,37049,Total,Total,2018,Number,132,
Craven,37049,Total,Total,2019,Number,136,
Craven,37049,Total,Total,2020,Number,129,
Craven,37049,Total,Total,2021,Number,132,
Craven,37049,Total,Total,2022,Number,140,
Craven,37049,Total,Total,2023,Number,160,
Craven,37049,Total,Total,2024,Number,159,
Cumberland,37051,Total,Total,2011,Number,886,
Cumberland,37051,Total,Total,2012,Number,913,
Cumberland,37051,Total,Total,2013,Number,848,
Cumberland,37051,Total,Total,2014,Number,975,
Cumberland,37051,Total,Total,2015,Number,1063,
Cumberland,37051,Total,Total,2016,Number,1182,
Cumberland,37051,Total,Total,2017,Number,1141,
Cumberland,37051,Total,Total,2018,Number,1140,
Cumberland,37051,Total,Total,2019,Number,1204,
Cumberland,37051,Total,Total,2020,Number,1215,
Cumberland,37051,Total,Total,2021,Number,1101,
Cumberland,37051,Total,Total,2022,Number,831,
Cumberland,37051,Total,Total,2023,Number,696,
Cumberland,37051,Total,Total,2024,Number,633,
Currituck,37053,Total,Total,2011,Number,40,
Currituck,37053,Total,Total,2012,Number,38,
Currituck,37053,Total,Total,2013,Number,40,
Currituck,37053,Total,Total,2014,Number,38,
Currituck,37053,Total,Total,2015,Number,54,
