Location,LocationID,FilterCategory,DataGroups,TimeFrame,DataFormat,Data,Unit
North Carolina,37000,Total,Total,2011,Percent,26.6,%
North Carolina,37000,Total,Total,2012,Percent,30.7,%
North Carolina,37000,Total,Total,2013,Percent,31.8,%
North Carolina,37000,Total,Total,2014,Percent,33.5,%
North Carolina,37000,Total,Total,2015,Percent,32.1,%
North Carolina,37000,Total,Total,2016,Percent,34.1,%
North Carolina,37000,Total,Total,2017,Percent,36.2,%
North Carolina,37000,Total,Total,2018,Percent,35.5,%
North Carolina,37000,Total,Total,2019,Percent,39.2,%
North Carolina,37000,Total,Total,2020,Percent,36.5,%
North Carolina,37000,Total,Total,2021,Percent,39.2,%
North Carolina,37000,Total,Total,2022,Percent,37.8,%
North Carolina,37000,Total,Total,2023,Percent,39.8,%
Alamance,37001,Total,Total,2011,Percent,14.1,%
Alamance,37001,Total,Total,2012,Percent,11.1,%
Alamance,37001,Total,Total,2013,Percent,34.9,%
Alamance,37001,Total,Total,2014,Percent,15.6,%
Alamance,37001,Total,Total,2015,Percent,13,%
Alamance,37001,Total,Total,2016,Percent,23.9,%
Alamance,37001,Total,Total,2017,Percent,7.8,%
Alamance,37001,Total,Total,2018,Percent,4.8,%
Alamance,37001,Total,Total,2019,Percent,20.7,%
Alamance,37001,Total,Total,2020,Percent,19.4,%
Alamance,37001,Total,Total,2021,Percent,27.3,%
Alamance,37001,Total,Total,2022,Percent,50,%
Alamance,37001,Total,Total,2023,Percent,47.7,%
Alexander,37003,Total,Total,2011,Percent,19,%
Alexander,37003,Total,Total,2012,Percent,60.9,%
Alexander,37003,Total,Total,2013,Percent,33.3,%
Alexander,37003,Total,Total,2014,Percent,13.9,%
Alexander,37003,Total,Total,2015,Percent,35.7,%
Alexander,37003,Total,Total,2016,Percent,21.1,%
Alexander,37003,Total,Total,2017,Percent,20,%
Alexander,37003,Total,Total,2018,Percent,53.8,%
Alexander,37003,Total,Total,2019,Percent,48,%
Alexander,37003,Total,Total,2020,Percent,50,%
Alexander,37003,Total,Total,2021,Percent,36.7,%
Alexander,37003,Total,Total,2022,Percent,38.5,%
Alexander,37003,Total,Total,2023,Percent,50.4,%
Alleghany,37005,Total,Total,2011,Percent,23.1,%
Alleghany,37005,Total,Total,2012,Percent,16.7,%
Alleghany,37005,Total,Total,2013,Percent,20,%
Alleghany,37005,Total,Total,2014,Percent,11.1,%
Alleghany,37005,Total,Total,2015,Percent,,
Alleghany,37005,Total,Total,2016,Percent,33.3,%
Alleghany,37005,Total,Total,2017,Percent,55,%
Alleghany,37005,Total,Total,2018,Percent,47.1,%
Alleghany,37005,Total,Total,2019,Percent,42.9,%
Alleghany,37005,Total,Total,2020,Percent,54.5,%
Alleghany,37005,Total,Total,2021,Percent,52.6,%
Alleghany,37005,Total,Total,2022,Percent,41.2,%
Alleghany,37005,Total,Total,2023,Percent,53.8,%
Anson,37007,Total,Total,2011,Percent,0,%
Anson,37007,Total,Total,2012,Percent,,
Anson,37007,Total,Total,2013,Percent,16.7,%
Anson,37007,Total,Total,2014,Percent,,
Anson,37007,Total,Total,2015,Percent,10,%
Anson,37007,Total,Total,2016,Percent,8.3,%
Anson,37007,Total,Total,2017,Percent,20,%
Anson,37007,Total,Total,2018,Percent,0,%
Anson,37007,Total,Total,2019,Percent,14.3,%
Anson,37007,Total,Total,2020,Percent,25,%
Anson,37007,Total,Total,2021,Percent,,
Anson,37007,Total,Total,2022,Percent,33.3,%
Anson,37007,Total,Total,2023,Percent,8.3,%
Ashe,37009,Total,Total,2011,Percent,,
Ashe,37009,Total,Total,2012,Percent,21.7,%
Ashe,37009,Total,Total,2013,Percent,30.4,%
Ashe,37009,Total,Total,2014,Percent,31,%
Ashe,37009,Total,Total,2015,Percent,22.2,%
Ashe,37009,Total,Total,2016,Percent,52,%
Ashe,37009,Total,Total,2017,Percent,10.5,%
Ashe,37009,Total,Total,2018,Percent,23.1,%
Ashe,37009,Total,Total,2019,Percent,13.3,%
Ashe,37009,Total,Total,2020,Percent,23.7,%
Ashe,37009,Total,Total,2021,Percent,28.9,%
Ashe,37009,Total,Total,2022,Percent,14.3,%
Ashe,37009,Total,Total,2023,Percent,,
Avery,37011,Total,Total,2011,Percent,45.5,%
Avery,37011,Total,Total,2012,Percent,21.4,%
Avery,37011,Total,Total,2013,Percent,20,%
Avery,37011,Total,Total,2014,Percent,38.5,%
Avery,37011,Total,Total,2015,Percent,,
Avery,37011,Total,Total,2016,Percent,30,%
Avery,37011,Total,Total,2017,Percent,7.7,%
Avery,37011,Total,Total,2018,Percent,22.2,%
Avery,37011,Total,Total,2019,Percent,22.2,%
Avery,37011,Total,Total,2020,Percent,25,%
Avery,37011,Total,Total,2021,Percent,30,%
Avery,37011,Total,Total,2022,Percent,35.3,%
Avery,37011,Total,Total,2023,Percent,14.7,%
Beaufort,37013,Total,Total,2011,Percent,32.6,%
Beaufort,37013,Total,Total,2012,Percent,18.4,%
Beaufort,37013,Total,Total,2013,Percent,31,%
Beaufort,37013,Total,Total,2014,Percent,21.9,%
Beaufort,37013,Total,Total,2015,Percent,16.9,%
Beaufort,37013,Total,Total,2016,Percent,21,%
Beaufort,37013,Total,Total,2017,Percent,15.4,%
Beaufort,37013,Total,Total,2018,Percent,45.8,%
Beaufort,37013,Total,Total,2019,Percent,22.5,%
Beaufort,37013,Total,Total,2020,Percent,12.2,%
Beaufort,37013,Total,Total,2021,Percent,21.5,%
Beaufort,37013,Total,Total,2022,Percent,37.5,%
Beaufort,37013,Total,Total,2023,Percent,26,%
Bertie,37015,Total,Total,2011,Percent,33.3,%
Bertie,37015,Total,Total,2012,Percent,,
Bertie,37015,Total,Total,2013,Percent,100,%
Bertie,37015,Total,Total,2014,Percent,0,%
Bertie,37015,Total,Total,2015,Percent,,
Bertie,37015,Total,Total,2016,Percent,100,%
Bertie,37015,Total,Total,2017,Percent,50,%
Bertie,37015,Total,Total,2018,Percent,,
Bertie,37015,Total,Total,2019,Percent,,
Bertie,37015,Total,Total,2020,Percent,,
Bertie,37015,Total,Total,2021,Percent,,
Bertie,37015,Total,Total,2022,Percent,54.5,%
Bertie,37015,Total,Total,2023,Percent,,
Bladen,37017,Total,Total,2011,Percent,8.3,%
Bladen,37017,Total,Total,2012,Percent,33.3,%
Bladen,37017,Total,Total,2013,Percent,9.1,%
Bladen,37017,Total,Total,2014,Percent,20,%
Bladen,37017,Total,Total,2015,Percent,18.4,%
Bladen,37017,Total,Total,2016,Percent,19,%
Bladen,37017,Total,Total,2017,Percent,25.9,%
Bladen,37017,Total,Total,2018,Percent,20,%
Bladen,37017,Total,Total,2019,Percent,40,%
Bladen,37017,Total,Total,2020,Percent,42.1,%
Bladen,37017,Total,Total,2021,Percent,35.5,%
Bladen,37017,Total,Total,2022,Percent,15.4,%
Bladen,37017,Total,Total,2023,Percent,12.5,%
Brunswick,37019,Total,Total,2011,Percent,9.8,%
Brunswick,37019,Total,Total,2012,Percent,27.7,%
Brunswick,37019,Total,Total,2013,Percent,23.5,%
Brunswick,37019,Total,Total,2014,Percent,27.7,%
Brunswick,37019,Total,Total,2015,Percent,41.5,%
Brunswick,37019,Total,Total,2016,Percent,19.6,%
Brunswick,37019,Total,Total,2017,Percent,26.4,%
Brunswick,37019,Total,Total,2018,Percent,20.2,%
Brunswick,37019,Total,Total,2019,Percent,30.2,%
Brunswick,37019,Total,Total,2020,Percent,21.3,%
Brunswick,37019,Total,Total,2021,Percent,28.9,%
Brunswick,37019,Total,Total,2022,Percent,31.7,%
Brunswick,37019,Total,Total,2023,Percent,49.2,%
Buncombe,37021,Total,Total,2011,Percent,40.9,%
Buncombe,37021,Total,Total,2012,Percent,46.8,%
Buncombe,37021,Total,Total,2013,Percent,40.7,%
Buncombe,37021,Total,Total,2014,Percent,48.5,%
Buncombe,37021,Total,Total,2015,Percent,30.4,%
Buncombe,37021,Total,Total,2016,Percent,38.9,%
Buncombe,37021,Total,Total,2017,Percent,48.6,%
Buncombe,37021,Total,Total,2018,Percent,41.6,%
Buncombe,37021,Total,Total,2019,Percent,42.2,%
Buncombe,37021,Total,Total,2020,Percent,44.5,%
Buncombe,37021,Total,Total,2021,Percent,45,%
Buncombe,37021,Total,Total,2022,Percent,47.1,%
Buncombe,37021,Total,Total,2023,Percent,50.4,%
Burke,37023,Total,Total,2011,Percent,33.9,%
Burke,37023,Total,Total,2012,Percent,36.1,%
Burke,37023,Total,Total,2013,Percent,41.9,%
Burke,37023,Total,Total,2014,Percent,53.3,%
Burke,37023,Total,Total,2015,Percent,43.3,%
Burke,37023,Total,Total,2016,Percent,47.8,%
Burke,37023,Total,Total,2017,Percent,62.3,%
Burke,37023,Total,Total,2018,Percent,63.9,%
Burke,37023,Total,Total,2019,Percent,64,%
Burke,37023,Total,Total,2020,Percent,30.8,%
Burke,37023,Total,Total,2021,Percent,48.5,%
Burke,37023,Total,Total,2022,Percent,68.7,%
Burke,37023,Total,Total,2023,Percent,45.8,%
Cabarrus,37025,Total,Total,2011,Percent,19,%
Cabarrus,37025,Total,Total,2012,Percent,22.4,%
Cabarrus,37025,Total,Total,2013,Percent,34.1,%
Cabarrus,37025,Total,Total,2014,Percent,42,%
Cabarrus,37025,Total,Total,2015,Percent,22.2,%
Cabarrus,37025,Total,Total,2016,Percent,27.1,%
Cabarrus,37025,Total,Total,2017,Percent,15.8,%
Cabarrus,37025,Total,Total,2018,Percent,22.4,%
Cabarrus,37025,Total,Total,2019,Percent,38.9,%
Cabarrus,37025,Total,Total,2020,Percent,48.6,%
Cabarrus,37025,Total,Total,2021,Percent,34.4,%
Cabarrus,37025,Total,Total,2022,Percent,41.3,%
Cabarrus,37025,Total,Total,2023,Percent,26.9,%
Caldwell,37027,Total,Total,2011,Percent,34.2,%
Caldwell,37027,Total,Total,2012,Percent,44.7,%
Caldwell,37027,Total,Total,2013,Percent,28.8,%
Caldwell,37027,Total,Total,2014,Percent,33.3,%
Caldwell,37027,Total,Total,2015,Percent,44.3,%
Caldwell,37027,Total,Total,2016,Percent,26.5,%
Caldwell,37027,Total,Total,2017,Percent,28,%
Caldwell,37027,Total,Total,2018,Percent,24.4,%
Caldwell,37027,Total,Total,2019,Percent,39,%
Caldwell,37027,Total,Total,2020,Percent,20.9,%
Caldwell,37027,Total,Total,2021,Percent,28.6,%
Caldwell,37027,Total,Total,2022,Percent,62.3,%
Caldwell,37027,Total,Total,2023,Percent,63.4,%
Camden,37029,Total,Total,2011,Percent,100,%
Camden,37029,Total,Total,2012,Percent,100,%
Camden,37029,Total,Total,2013,Percent,,
Camden,37029,Total,Total,2014,Percent,,
Camden,37029,Total,Total,2015,Percent,,
Camden,37029,Total,Total,2016,Percent,,
Camden,37029,Total,Total,2017,Percent,33.3,%
Camden,37029,Total,Total,2018,Percent,,
Camden,37029,Total,Total,2019,Percent,,
Camden,37029,Total,Total,2020,Percent,50,%
Camden,37029,Total,Total,2021,Percent,,
Camden,37029,Total,Total,2022,Percent,,
Camden,37029,Total,Total,2023,Percent,,
Carteret,37031,Total,Total,2011,Percent,9.7,%
Carteret,37031,Total,Total,2012,Percent,47.8,%
Carteret,37031,Total,Total,2013,Percent,30.4,%
Carteret,37031,Total,Total,2014,Percent,28.6,%
Carteret,37031,Total,Total,2015,Percent,3.4,%
Carteret,37031,Total,Total,2016,Percent,34.3,%
Carteret,37031,Total,Total,2017,Percent,40.4,%
Carteret,37031,Total,Total,2018,Percent,31.4,%
Carteret,37031,Total,Total,2019,Percent,31.8,%
Carteret,37031,Total,Total,2020,Percent,37.5,%
Carteret,37031,Total,Total,2021,Percent,20.5,%
Carteret,37031,Total,Total,2022,Percent,12.5,%
Carteret,37031,Total,Total,2023,Percent,16,%
Caswell,37033,Total,Total,2011,Percent,30.8,%
Caswell,37033,Total,Total,2012,Percent,50,%
Caswell,37033,Total,Total,2013,Percent,20,%
Caswell,37033,Total,Total,2014,Percent,50,%
Caswell,37033,Total,Total,2015,Percent,,
Caswell,37033,Total,Total,2016,Percent,,
Caswell,37033,Total,Total,2017,Percent,38.5,%
Caswell,37033,Total,Total,2018,Percent,23.1,%
Caswell,37033,Total,Total,2019,Percent,33.3,%
Caswell,37033,Total,Total,2020,Percent,,
Caswell,37033,Total,Total,2021,Percent,90,%
Caswell,37033,Total,Total,2022,Percent,100,%
Caswell,37033,Total,Total,2023,Percent,,
Catawba,37035,Total,Total,2011,Percent,27.1,%
Catawba,37035,Total,Total,2012,Percent,33.3,%
Catawba,37035,Total,Total,2013,Percent,30.8,%
Catawba,37035,Total,Total,2014,Percent,50.6,%
Catawba,37035,Total,Total,2015,Percent,47,%
Catawba,37035,Total,Total,2016,Percent,38.1,%
Catawba,37035,Total,Total,2017,Percent,52.2,%
Catawba,37035,Total,Total,2018,Percent,52.6,%
Catawba,37035,Total,Total,2019,Percent,40,%
Catawba,37035,Total,Total,2020,Percent,46.1,%
Catawba,37035,Total,Total,2021,Percent,42.9,%
Catawba,37035,Total,Total,2022,Percent,26.2,%
Catawba,37035,Total,Total,2023,Percent,47.9,%
Chatham,37037,Total,Total,2011,Percent,39.5,%
Chatham,37037,Total,Total,2012,Percent,31.1,%
Chatham,37037,Total,Total,2013,Percent,30,%
Chatham,37037,Total,Total,2014,Percent,17.6,%
Chatham,37037,Total,Total,2015,Percent,35.7,%
Chatham,37037,Total,Total,2016,Percent,37.1,%
Chatham,37037,Total,Total,2017,Percent,35.9,%
Chatham,37037,Total,Total,2018,Percent,25,%
Chatham,37037,Total,Total,2019,Percent,40.6,%
Chatham,37037,Total,Total,2020,Percent,25,%
Chatham,37037,Total,Total,2021,Percent,45.7,%
Chatham,37037,Total,Total,2022,Percent,44.1,%
Chatham,37037,Total,Total,2023,Percent,41.3,%
Cherokee,37039,Total,Total,2011,Percent,69.6,%
Cherokee,37039,Total,Total,2012,Percent,40,%
Cherokee,37039,Total,Total,2013,Percent,39.4,%
Cherokee,37039,Total,Total,2014,Percent,17.4,%
Cherokee,37039,Total,Total,2015,Percent,40,%
Cherokee,37039,Total,Total,2016,Percent,6.1,%
Cherokee,37039,Total,Total,2017,Percent,31.7,%
Cherokee,37039,Total,Total,2018,Percent,52.4,%
Cherokee,37039,Total,Total,2019,Percent,30.3,%
Cherokee,37039,Total,Total,2020,Percent,35,%
Cherokee,37039,Total,Total,2021,Percent,48.4,%
Cherokee,37039,Total,Total,2022,Percent,29.4,%
Cherokee,37039,Total,Total,2023,Percent,17.1,%
Chowan,37041,Total,Total,2011,Percent,,
Chowan,37041,Total,Total,2012,Percent,,
Chowan,37041,Total,Total,2013,Percent,0,%
Chowan,37041,Total,Total,2014,Percent,9.1,%
Chowan,37041,Total,Total,2015,Percent,6.7,%
Chowan,37041,Total,Total,2016,Percent,,
Chowan,37041,Total,Total,2017,Percent,,
Chowan,37041,Total,Total,2018,Percent,,
Chowan,37041,Total,Total,2019,Percent,50,%
Chowan,37041,Total,Total,2020,Percent,,
Chowan,37041,Total,Total,2021,Percent,84.6,%
Chowan,37041,Total,Total,2022,Percent,46.7,%
Chowan,37041,Total,Total,2023,Percent,,
Clay,37043,Total,Total,2011,Percent,14.3,%
Clay,37043,Total,Total,2012,Percent,40,%
Clay,37043,Total,Total,2013,Percent,,
Clay,37043,Total,Total,2014,Percent,14.3,%
Clay,37043,Total,Total,2015,Percent,,
Clay,37043,Total,Total,2016,Percent,14.3,%
Clay,37043,Total,Total,2017,Percent,17.6,%
Clay,37043,Total,Total,2018,Percent,27.3,%
Clay,37043,Total,Total,2019,Percent,30,%
Clay,37043,Total,Total,2020,Percent,47.4,%
Clay,37043,Total,Total,2021,Percent,44.4,%
Clay,37043,Total,Total,2022,Percent,25,%
Clay,37043,Total,Total,2023,Percent,61.5,%
Cleveland,37045,Total,Total,2011,Percent,20.5,%
Cleveland,37045,Total,Total,2012,Percent,19,%
Cleveland,37045,Total,Total,2013,Percent,23.7,%
Cleveland,37045,Total,Total,2014,Percent,34.7,%
Cleveland,37045,Total,Total,2015,Percent,29.3,%
Cleveland,37045,Total,Total,2016,Percent,39.5,%
Cleveland,37045,Total,Total,2017,Percent,36.4,%
Cleveland,37045,Total,Total,2018,Percent,42.4,%
Cleveland,37045,Total,Total,2019,Percent,35.9,%
Cleveland,37045,Total,Total,2020,Percent,42.4,%
Cleveland,37045,Total,Total,2021,Percent,65.1,%
Cleveland,37045,Total,Total,2022,Percent,40,%
Cleveland,37045,Total,Total,2023,Percent,45.1,%
Columbus,37047,Total,Total,2011,Percent,15.5,%
Columbus,37047,Total,Total,2012,Percent,32.3,%
Columbus,37047,Total,Total,2013,Percent,11.5,%
Columbus,37047,Total,Total,2014,Percent,17.9,%
Columbus,37047,Total,Total,2015,Percent,21.3,%
Columbus,37047,Total,Total,2016,Percent,22.2,%
Columbus,37047,Total,Total,2017,Percent,5.6,%
Columbus,37047,Total,Total,2018,Percent,13.6,%
Columbus,37047,Total,Total,2019,Percent,27.7,%
Columbus,37047,Total,Total,2020,Percent,21.1,%
Columbus,37047,Total,Total,2021,Percent,35.4,%
Columbus,37047,Total,Total,2022,Percent,27.2,%
Columbus,37047,Total,Total,2023,Percent,32.3,%
Craven,37049,Total,Total,2011,Percent,25,%
Craven,37049,Total,Total,2012,Percent,28.6,%
Craven,37049,Total,Total,2013,Percent,34.3,%
Craven,37049,Total,Total,2014,Percent,35.2,%
Craven,37049,Total,Total,2015,Percent,39.5,%
Craven,37049,Total,Total,2016,Percent,35,%
Craven,37049,Total,Total,2017,Percent,29.8,%
Craven,37049,Total,Total,2018,Percent,29.4,%
Craven,37049,Total,Total,2019,Percent,58.7,%
Craven,37049,Total,Total,2020,Percent,50,%
Craven,37049,Total,Total,2021,Percent,44.1,%
Craven,37049,Total,Total,2022,Percent,37.5,%
Craven,37049,Total,Total,2023,Percent,29.4,%
Cumberland,37051,Total,Total,2011,Percent,24.8,%
Cumberland,37051,Total,Total,2012,Percent,36.8,%
Cumberland,37051,Total,Total,2013,Percent,38.2,%
Cumberland,37051,Total,Total,2014,Percent,37.1,%
Cumberland,37051,Total,Total,2015,Percent,48.6,%
Cumberland,37051,Total,Total,2016,Percent,44.8,%
Cumberland,37051,Total,Total,2017,Percent,37.6,%
Cumberland,37051,Total,Total,2018,Percent,45.8,%
Cumberland,37051,Total,Total,2019,Percent,40.2,%
Cumberland,37051,Total,Total,2020,Percent,46.1,%
Cumberland,37051,Total,Total,2021,Percent,40.4,%
Cumberland,37051,Total,Total,2022,Percent,45.4,%
Cumberland,37051,Total,Total,2023,Percent,39.3,%
Currituck,37053,Total,Total,2011,Percent,17.9,%
Currituck,37053,Total,Total,2012,Percent,,
Currituck,37053,Total,Total,2013,Percent,33.3,%
Currituck,37053,Total,Total,2014,Percent,23.8,%
Currituck,37053,Total,Total,2015,Percent,35.7,%
Currituck,37053,Total,Total,2016,Percent,20,%
Currituck,37053,Total,Total,2017,Percent,,
Currituck,37053,Total,Total,2018,Percent,41.7,%
Currituck,37053,Total,Total,2019,Percent,23.5,%
Currituck,37053,Total,Total,2020,Percent,,
Currituck,37053,Total,Total,2021,Percent,18.2,%
Currituck,37053,Total,Total,2022,Percent,13.3,%
Currituck,37053,Total,Total,2023,Percent,11.1,%
Dare,37055,Total,Total,2011,Percent,50,%
Dare,37055,Total,Total,2012,Percent,24,%
Dare,37055,Total,Total,2013,Percent,19.2,%
Dare,37055,Total,Total,2014,Percent,37.5,%
Dare,37055,Total,Total,2015,Percent,10.5,%
Dare,37055,Total,Total,2016,Percent,12.5,%
Dare,37055,Total,Total,2017,Percent,36.9,%
Dare,37055,Total,Total,2018,Percent,70,%
Dare,37055,Total,Total,2019,Percent,,
Dare,37055,Total,Total,2020,Percent,18.2,%
Dare,37055,Total,Total,2021,Percent,33.3,%
Dare,37055,Total,Total,2022,Percent,23.1,%
Dare,37055,Total,Total,2023,Percent,36.9,%
Davidson,37057,Total,Total,2011,Percent,24,%
Davidson,37057,Total,Total,2012,Percent,30.8,%
Davidson,37057,Total,Total,2013,Percent,37.1,%
Davidson,37057,Total,Total,2014,Percent,34.5,%
Davidson,37057,Total,Total,2015,Percent,33.7,%
Davidson,37057,Total,Total,2016,Percent,36.2,%
Davidson,37057,Total,Total,2017,Percent,50,%
Davidson,37057,Total,Total,2018,Percent,40.6,%
Davidson,37057,Total,Total,2019,Percent,36.6,%
Davidson,37057,Total,Total,2020,Percent,25,%
Davidson,37057,Total,Total,2021,Percent,37.7,%
Davidson,37057,Total,Total,2022,Percent,19.7,%
Davidson,37057,Total,Total,2023,Percent,28.4,%
Davie,37059,Total,Total,2011,Percent,9.1,%
Davie,37059,Total,Total,2012,Percent,30.4,%
Davie,37059,Total,Total,2013,Percent,34.8,%
Davie,37059,Total,Total,2014,Percent,38.2,%
Davie,37059,Total,Total,2015,Percent,12.9,%
Davie,37059,Total,Total,2016,Percent,33.3,%
Davie,37059,Total,Total,2017,Percent,57.1,%
Davie,37059,Total,Total,2018,Percent,34.2,%
Davie,37059,Total,Total,2019,Percent,33.3,%
Davie,37059,Total,Total,2020,Percent,21.1,%
Davie,37059,Total,Total,2021,Percent,40,%
Davie,37059,Total,Total,2022,Percent,18.8,%
Davie,37059,Total,Total,2023,Percent,66.7,%
Duplin,37061,Total,Total,2011,Percent,25,%
Duplin,37061,Total,Total,2012,Percent,18.2,%
Duplin,37061,Total,Total,2013,Percent,19,%
Duplin,37061,Total,Total,2014,Percent,14.8,%
Duplin,37061,Total,Total,2015,Percent,16.7,%
Duplin,37061,Total,Total,2016,Percent,15.2,%
Duplin,37061,Total,Total,2017,Percent,11.1,%
Duplin,37061,Total,Total,2018,Percent,13.3,%
Duplin,37061,Total,Total,2019,Percent,20,%
Duplin,37061,Total,Total,2020,Percent,8.3,%
Duplin,37061,Total,Total,2021,Percent,16.7,%
Duplin,37061,Total,Total,2022,Percent,4.2,%
Duplin,37061,Total,Total,2023,Percent,50,%
Durham,37063,Total,Total,2011,Percent,51.9,%
Durham,37063,Total,Total,2012,Percent,27.4,%
Durham,37063,Total,Total,2013,Percent,44.7,%
Durham,37063,Total,Total,2014,Percent,53.3,%
Durham,37063,Total,Total,2015,Percent,52.9,%
Durham,37063,Total,Total,2016,Percent,68.3,%
Durham,37063,Total,Total,2017,Percent,65.8,%
Durham,37063,Total,Total,2018,Percent,59,%
Durham,37063,Total,Total,2019,Percent,78.3,%
Durham,37063,Total,Total,2020,Percent,64.4,%
Durham,37063,Total,Total,2021,Percent,79.8,%
Durham,37063,Total,Total,2022,Percent,80,%
Durham,37063,Total,Total,2023,Percent,59.2,%
Edgecombe,37065,Total,Total,2011,Percent,9.7,%
Edgecombe,37065,Total,Total,2012,Percent,38.2,%
Edgecombe,37065,Total,Total,2013,Percent,20,%
Edgecombe,37065,Total,Total,2014,Percent,33.3,%
Edgecombe,37065,Total,Total,2015,Percent,26.7,%
Edgecombe,37065,Total,Total,2016,Percent,9.4,%
Edgecombe,37065,Total,Total,2017,Percent,27.5,%
Edgecombe,37065,Total,Total,2018,Percent,13,%
Edgecombe,37065,Total,Total,2019,Percent,8.3,%
Edgecombe,37065,Total,Total,2020,Percent,12.1,%
Edgecombe,37065,Total,Total,2021,Percent,17.2,%
Edgecombe,37065,Total,Total,2022,Percent,21.9,%
Edgecombe,37065,Total,Total,2023,Percent,,
Forsyth,37067,Total,Total,2011,Percent,25.6,%
Forsyth,37067,Total,Total,2012,Percent,41,%
Forsyth,37067,Total,Total,2013,Percent,29.6,%
Forsyth,37067,Total,Total,2014,Percent,30.9,%
Forsyth,37067,Total,Total,2015,Percent,51.5,%
Forsyth,37067,Total,Total,2016,Percent,35.1,%
Forsyth,37067,Total,Total,2017,Percent,48.4,%
Forsyth,37067,Total,Total,2018,Percent,39.2,%
Forsyth,37067,Total,Total,2019,Percent,50.5,%
Forsyth,37067,Total,Total,2020,Percent,36.5,%
Forsyth,37067,Total,Total,2021,Percent,55.7,%
Forsyth,37067,Total,Total,2022,Percent,48.1,%
Forsyth,37067,Total,Total,2023,Percent,58.9,%
Franklin,37069,Total,Total,2011,Percent,42.9,%
Franklin,37069,Total,Total,2012,Percent,47.4,%
Franklin,37069,Total,Total,2013,Percent,52.6,%
Franklin,37069,Total,Total,2014,Percent,47.4,%
Franklin,37069,Total,Total,2015,Percent,55.9,%
Franklin,37069,Total,Total,2016,Percent,45.8,%
Franklin,37069,Total,Total,2017,Percent,65.5,%
Franklin,37069,Total,Total,2018,Percent,18.8,%
Franklin,37069,Total,Total,2019,Percent,45,%
Franklin,37069,Total,Total,2020,Percent,30,%
Franklin,37069,Total,Total,2021,Percent,29,%
Franklin,37069,Total,Total,2022,Percent,48.6,%
Franklin,37069,Total,Total,2023,Percent,32.3,%
Gaston,37071,Total,Total,2011,Percent,30.1,%
Gaston,37071,Total,Total,2012,Percent,37.2,%
Gaston,37071,Total,Total,2013,Percent,45.9,%
Gaston,37071,Total,Total,2014,Percent,38.8,%
Gaston,37071,Total,Total,2015,Percent,28.1,%
Gaston,37071,Total,Total,2016,Percent,45.5,%
Gaston,37071,Total,Total,2017,Percent,46,%
Gaston,37071,Total,Total,2018,Percent,50,%
Gaston,37071,Total,Total,2019,Percent,54.9,%
Gaston,37071,Total,Total,2020,Percent,60.7,%
Gaston,37071,Total,Total,2021,Percent,69.6,%
Gaston,37071,Total,Total,2022,Percent,52.4,%
Gaston,37071,Total,Total,2023,Percent,52.2,%
Gates,37073,Total,Total,2011,Percent,,
Gates,37073,Total,Total,2012,Percent,,
Gates,37073,Total,Total,2013,Percent,,
Gates,37073,Total,Total,2014,Percent,,
Gates,37073,Total,Total,2015,Percent,,
Gates,37073,Total,Total,2016,Percent,,
Gates,37073,Total,Total,2017,Percent,,
Gates,37073,Total,Total,2018,Percent,,
Gates,37073,Total,Total,2019,Percent,,
Gates,37073,Total,Total,2020,Percent,,
Gates,37073,Total,Total,2021,Percent,,
Gates,37073,Total,Total,2022,Percent,,
Gates,37073,Total,Total,2023,Percent,,
Graham,37075,Total,Total,2011,Percent,30,%
Graham,37075,Total,Total,2012,Percent,38.5,%
Graham,37075,Total,Total,2013,Percent,15.4,%
Graham,37075,Total,Total,2014,Percent,28.6,%
Graham,37075,Total,Total,2015,Percent,,
Graham,37075,Total,Total,2016,Percent,,
Graham,37075,Total,Total,2017,Percent,7.7,%
Graham,37075,Total,Total,2018,Percent,30,%
Graham,37075,Total,Total,2019,Percent,61.1,%
Graham,37075,Total,Total,2020,Percent,12.5,%
Graham,37075,Total,Total,2021,Percent,42.9,%
Graham,37075,Total,Total,2022,Percent,20,%
Graham,37075,Total,Total,2023,Percent,,
Granville,37077,Total,Total,2011,Percent,15.6,%
Granville,37077,Total,Total,2012,Percent,27.3,%
Granville,37077,Total,Total,2013,Percent,8,%
Granville,37077,Total,Total,2014,Percent,46.7,%
Granville,37077,Total,Total,2015,Percent,5.9,%
Granville,37077,Total,Total,2016,Percent,4.2,%
Granville,37077,Total,Total,2017,Percent,13.8,%
Granville,37077,Total,Total,2018,Percent,,
Granville,37077,Total,Total,2019,Percent,36.8,%
Granville,37077,Total,Total,2020,Percent,45,%
Granville,37077,Total,Total,2021,Percent,45.5,%
Granville,37077,Total,Total,2022,Percent,41.2,%
Granville,37077,Total,Total,2023,Percent,,
Greene,37079,Total,Total,2011,Percent,40,%
Greene,37079,Total,Total,2012,Percent,18.2,%
Greene,37079,Total,Total,2013,Percent,25,%
Greene,37079,Total,Total,2014,Percent,33.3,%
Greene,37079,Total,Total,2015,Percent,40,%
Greene,37079,Total,Total,2016,Percent,,
Greene,37079,Total,Total,2017,Percent,,
Greene,37079,Total,Total,2018,Percent,,
Greene,37079,Total,Total,2019,Percent,16.7,%
Greene,37079,Total,Total,2020,Percent,90,%
Greene,37079,Total,Total,2021,Percent,33.3,%
Greene,37079,Total,Total,2022,Percent,9.1,%
